89057,Tracy89057,Thomas89057,Yes,Yes,South Island,2016-08-14 08:00:00.000,89057,Shipping Containers
89058,Stephan 89058,Walker89058,No,None,Rest of North Island,NULL,89058,Entertainment
89059,Nelson Century 89059,Clark89059,Yes,Yes,South Island,2015-01-01 08:00:00.000,89059,Shipping Containers
89060,John 89060,Dong89060,Yes,Yes,Auckland,2016-04-15 08:00:00.000,89060,Pharmaceutical Products
89061,Nelson Century 89061,Clark89061,No,None,South Island,NULL,89061,Retail
89062,Steven 89062,Williams89062,Yes,Yes,South Island,2015-05-14 08:00:00.000,89062,Retail
89063,Nelson Century 89063,Clark89063,No,None,Auckland,NULL,89063,Healthcare
89064,Helen Park 89064,Davis89064,No,None,Auckland,NULL,89064,Banking
89065,Tracy89065,Thomas89065,No,None,South Island,NULL,89065,Pharmaceutical Products
89066,Steven 89066,Williams89066,No,None,Auckland,NULL,89066,Tax Agent
89067,John 89067,Dong89067,Yes,No,Rest of North Island,2015-03-26 08:00:00.000,89067,Insurance
89068,Tom 89068,Thomson89068,No,None,South Island,NULL,89068,Tax Agent
89069,Bella 89069,Smith89069,No,None,Auckland,NULL,89069,Insurance
89070,Helen Park 89070,Davis89070,No,None,Rest of North Island,NULL,89070,Computers
89071,Steven 89071,Williams89071,Yes,No,Rest of North Island,2016-11-13 08:00:00.000,89071,Pharmaceutical Products
89072,Nelson Century 89072,Clark89072,No,None,Rest of North Island,NULL,89072,Retail
89073,Bella 89073,Smith89073,Yes,No,Rest of North Island,2016-02-04 08:00:00.000,89073,Computers
89074,John 89074,Dong89074,No,None,Rest of North Island,NULL,89074,Tax Agent
89075,Tracy89075,Thomas89075,No,None,South Island,NULL,89075,Insurance
89076,Tracy89076,Thomas89076,Yes,No,Rest of North Island,2015-06-22 08:00:00.000,89076,Retail
89077,Tracy89077,Thomas89077,Yes,Yes,Rest of North Island,2016-03-08 08:00:00.000,89077,Entertainment
89078,Nelson Century 89078,Clark89078,Yes,Yes,Rest of North Island,2015-10-27 08:00:00.000,89078,Insurance
89079,Stephan 89079,Walker89079,Yes,No,South Island,2016-10-22 08:00:00.000,89079,Real Estate
89080,Tracy89080,Thomas89080,Yes,No,South Island,2015-11-15 08:00:00.000,89080,Banking
89081,Bella 89081,Smith89081,Yes,Yes,Auckland,2016-09-30 08:00:00.000,89081,Banking
89082,Jackie Sales 89082,Taylor89082,No,None,Rest of North Island,NULL,89082,Healthcare
89083,Tom 89083,Thomson89083,No,None,South Island,NULL,89083,Insurance
89084,Steven 89084,Williams89084,Yes,Yes,Rest of North Island,2016-04-23 08:00:00.000,89084,Healthcare
89085,Bella 89085,Smith89085,No,None,Auckland,NULL,89085,Retail
89086,Steven 89086,Williams89086,No,None,Auckland,NULL,89086,Banking
89087,Nelson Century 89087,Clark89087,No,None,Rest of North Island,NULL,89087,Banking
89088,Bella 89088,Smith89088,No,None,Rest of North Island,NULL,89088,Retail
89089,Stephan 89089,Walker89089,No,None,Rest of North Island,NULL,89089,Shipping Containers
89090,Steven 89090,Williams89090,Yes,Yes,South Island,2015-03-21 08:00:00.000,89090,Banking
89091,Steven 89091,Williams89091,No,None,Auckland,NULL,89091,Entertainment
89092,Tracy89092,Thomas89092,No,None,Auckland,NULL,89092,Tax Agent
89093,Tom 89093,Thomson89093,No,None,Auckland,NULL,89093,Pharmaceutical Products
89094,Jackie Sales 89094,Taylor89094,Yes,No,South Island,2016-05-01 08:00:00.000,89094,Pharmaceutical Products
89095,Bella 89095,Smith89095,No,None,Rest of North Island,NULL,89095,Healthcare
89096,Kelvin 89096,Burn89096,Yes,No,South Island,2016-02-14 08:00:00.000,89096,Real Estate
89097,Helen Park 89097,Davis89097,No,None,Auckland,NULL,89097,Real Estate
89098,Jackie Sales 89098,Taylor89098,No,None,Rest of North Island,NULL,89098,Banking
89099,Tom 89099,Thomson89099,No,None,Auckland,NULL,89099,Healthcare
89100,John 89100,Dong89100,Yes,No,South Island,2015-12-08 08:00:00.000,89100,Shipping Containers
89101,Stephan 89101,Walker89101,No,None,Rest of North Island,NULL,89101,Tax Agent
89102,Stephan 89102,Walker89102,No,None,Rest of North Island,NULL,89102,Tax Agent
89103,Stephan 89103,Walker89103,Yes,No,Rest of North Island,2016-05-29 08:00:00.000,89103,Tax Agent
89104,Steven 89104,Williams89104,No,None,Auckland,NULL,89104,Banking
89105,Stephan 89105,Walker89105,No,None,Auckland,NULL,89105,Real Estate
89106,Kelvin 89106,Burn89106,No,None,Auckland,NULL,89106,Banking
89107,Stephan 89107,Walker89107,No,None,Auckland,NULL,89107,Healthcare
89108,Tracy89108,Thomas89108,Yes,No,South Island,2016-01-07 08:00:00.000,89108,Shipping Containers
89109,Nelson Century 89109,Clark89109,No,None,Auckland,NULL,89109,Pharmaceutical Products
89110,Nelson Century 89110,Clark89110,No,None,South Island,NULL,89110,Retail
89111,Jackie Sales 89111,Taylor89111,No,None,South Island,NULL,89111,Real Estate
89112,Nelson Century 89112,Clark89112,No,None,Auckland,NULL,89112,Pharmaceutical Products
89113,Kelvin 89113,Burn89113,No,None,Rest of North Island,NULL,89113,Retail
89114,Bella 89114,Smith89114,Yes,Yes,Auckland,2015-11-05 08:00:00.000,89114,Computers
89115,Bella 89115,Smith89115,No,None,Auckland,NULL,89115,Computers
89116,Kelvin 89116,Burn89116,Yes,Yes,South Island,2015-05-16 08:00:00.000,89116,Tax Agent
89117,Bella 89117,Smith89117,No,None,Rest of North Island,NULL,89117,Tax Agent
89118,Bella 89118,Smith89118,No,None,South Island,NULL,89118,Real Estate
89119,Tom 89119,Thomson89119,No,None,Auckland,NULL,89119,Retail
89120,Helen Park 89120,Davis89120,Yes,Yes,South Island,2016-10-15 08:00:00.000,89120,Insurance
89121,Stephan 89121,Walker89121,No,None,Auckland,NULL,89121,Entertainment
89122,Steven 89122,Williams89122,No,None,Rest of North Island,NULL,89122,Real Estate
89123,Bella 89123,Smith89123,Yes,No,Auckland,2016-07-16 08:00:00.000,89123,Insurance
89124,Tom 89124,Thomson89124,No,None,Rest of North Island,NULL,89124,Shipping Containers
89125,Nelson Century 89125,Clark89125,No,None,South Island,NULL,89125,Pharmaceutical Products
89126,Tracy89126,Thomas89126,Yes,Yes,South Island,2016-08-12 08:00:00.000,89126,Insurance
89127,Kelvin 89127,Burn89127,No,None,South Island,NULL,89127,Healthcare
89128,Jackie Sales 89128,Taylor89128,Yes,No,Auckland,2016-08-25 08:00:00.000,89128,Entertainment
89129,Helen Park 89129,Davis89129,Yes,Yes,Rest of North Island,2016-11-07 08:00:00.000,89129,Tax Agent
89130,Stephan 89130,Walker89130,Yes,Yes,Rest of North Island,2016-06-13 08:00:00.000,89130,Banking
89131,Steven 89131,Williams89131,No,None,Rest of North Island,NULL,89131,Shipping Containers
89132,Steven 89132,Williams89132,Yes,No,South Island,2015-01-28 08:00:00.000,89132,Shipping Containers
89133,Tom 89133,Thomson89133,No,None,Auckland,NULL,89133,Real Estate
89134,Steven 89134,Williams89134,No,None,South Island,NULL,89134,Insurance
89135,Steven 89135,Williams89135,No,None,Auckland,NULL,89135,Computers
89136,John 89136,Dong89136,No,None,Rest of North Island,NULL,89136,Healthcare
89137,Helen Park 89137,Davis89137,No,None,South Island,NULL,89137,Computers
89138,Bella 89138,Smith89138,No,None,Rest of North Island,NULL,89138,Shipping Containers
89139,Stephan 89139,Walker89139,Yes,Yes,Auckland,2015-10-24 08:00:00.000,89139,Entertainment
89140,Kelvin 89140,Burn89140,Yes,Yes,Rest of North Island,2015-06-03 08:00:00.000,89140,Shipping Containers
89141,Bella 89141,Smith89141,No,None,Rest of North Island,NULL,89141,Pharmaceutical Products
89142,Nelson Century 89142,Clark89142,No,None,South Island,NULL,89142,Real Estate
89143,Jackie Sales 89143,Taylor89143,Yes,Yes,Rest of North Island,2015-05-22 08:00:00.000,89143,Retail
89144,John 89144,Dong89144,Yes,Yes,Rest of North Island,2015-11-14 08:00:00.000,89144,Pharmaceutical Products
89145,Tom 89145,Thomson89145,Yes,Yes,South Island,2016-08-09 08:00:00.000,89145,Entertainment
89146,Tracy89146,Thomas89146,Yes,No,Rest of North Island,2016-11-03 08:00:00.000,89146,Shipping Containers
89147,Tracy89147,Thomas89147,No,None,Auckland,NULL,89147,Entertainment
89148,Nelson Century 89148,Clark89148,Yes,Yes,Rest of North Island,2015-09-21 08:00:00.000,89148,Banking
89149,Tom 89149,Thomson89149,Yes,No,Rest of North Island,2016-09-14 08:00:00.000,89149,Computers
89150,Stephan 89150,Walker89150,No,None,South Island,NULL,89150,Healthcare
89151,Jackie Sales 89151,Taylor89151,Yes,No,South Island,2016-03-19 08:00:00.000,89151,Real Estate
89152,Jackie Sales 89152,Taylor89152,No,None,Rest of North Island,NULL,89152,Entertainment
89153,John 89153,Dong89153,Yes,No,Auckland,2016-01-24 08:00:00.000,89153,Healthcare
89154,Kelvin 89154,Burn89154,Yes,Yes,Auckland,2016-02-02 08:00:00.000,89154,Retail
89155,Bella 89155,Smith89155,No,None,South Island,NULL,89155,Tax Agent
89156,John 89156,Dong89156,No,None,Rest of North Island,NULL,89156,Healthcare
89157,Helen Park 89157,Davis89157,No,None,South Island,NULL,89157,Pharmaceutical Products
89158,Tom 89158,Thomson89158,Yes,No,South Island,2015-12-13 08:00:00.000,89158,Shipping Containers
89159,John 89159,Dong89159,No,None,Rest of North Island,NULL,89159,Tax Agent
89160,Jackie Sales 89160,Taylor89160,Yes,No,Rest of North Island,2015-07-15 08:00:00.000,89160,Pharmaceutical Products
89161,John 89161,Dong89161,No,None,South Island,NULL,89161,Tax Agent
89162,Stephan 89162,Walker89162,Yes,Yes,Auckland,2015-12-26 08:00:00.000,89162,Shipping Containers
89163,Steven 89163,Williams89163,No,None,Rest of North Island,NULL,89163,Healthcare
89164,Jackie Sales 89164,Taylor89164,Yes,No,South Island,2015-04-18 08:00:00.000,89164,Banking
89165,Jackie Sales 89165,Taylor89165,No,None,Rest of North Island,NULL,89165,Insurance
89166,Tom 89166,Thomson89166,Yes,No,Auckland,2016-02-20 08:00:00.000,89166,Shipping Containers
89167,Jackie Sales 89167,Taylor89167,Yes,Yes,Auckland,2015-04-02 08:00:00.000,89167,Entertainment
89168,Jackie Sales 89168,Taylor89168,Yes,Yes,Rest of North Island,2016-01-18 08:00:00.000,89168,Entertainment
89169,Stephan 89169,Walker89169,Yes,Yes,Auckland,2016-10-21 08:00:00.000,89169,Insurance
89170,Tracy89170,Thomas89170,Yes,No,South Island,2015-05-30 08:00:00.000,89170,Shipping Containers
89171,Steven 89171,Williams89171,Yes,Yes,South Island,2015-12-14 08:00:00.000,89171,Banking
89172,Kelvin 89172,Burn89172,Yes,Yes,Auckland,2015-04-21 08:00:00.000,89172,Retail
89173,Stephan 89173,Walker89173,No,None,Auckland,NULL,89173,Entertainment
89174,Stephan 89174,Walker89174,Yes,No,Auckland,2015-10-05 08:00:00.000,89174,Computers
89175,Tracy89175,Thomas89175,No,None,Auckland,NULL,89175,Entertainment
89176,Tom 89176,Thomson89176,Yes,No,Rest of North Island,2015-12-16 08:00:00.000,89176,Tax Agent
89177,Stephan 89177,Walker89177,Yes,No,South Island,2016-11-25 08:00:00.000,89177,Entertainment
89178,John 89178,Dong89178,No,None,Auckland,NULL,89178,Computers
89179,Steven 89179,Williams89179,Yes,Yes,Rest of North Island,2015-10-04 08:00:00.000,89179,Retail
89180,Nelson Century 89180,Clark89180,Yes,No,Auckland,2016-04-25 08:00:00.000,89180,Healthcare
89181,Tracy89181,Thomas89181,Yes,No,South Island,2016-08-21 08:00:00.000,89181,Real Estate
89182,Jackie Sales 89182,Taylor89182,No,None,Auckland,NULL,89182,Entertainment
89183,Kelvin 89183,Burn89183,No,None,South Island,NULL,89183,Tax Agent
89184,Kelvin 89184,Burn89184,No,None,Rest of North Island,NULL,89184,Real Estate
89185,Jackie Sales 89185,Taylor89185,Yes,Yes,South Island,2016-03-16 08:00:00.000,89185,Insurance
89186,Stephan 89186,Walker89186,No,None,South Island,NULL,89186,Computers
89187,Bella 89187,Smith89187,No,None,Auckland,NULL,89187,Healthcare
89188,Tom 89188,Thomson89188,Yes,No,South Island,2016-09-01 08:00:00.000,89188,Computers
89189,Stephan 89189,Walker89189,Yes,No,Rest of North Island,2016-12-31 08:00:00.000,89189,Computers
89190,Tracy89190,Thomas89190,Yes,Yes,Auckland,2016-12-22 08:00:00.000,89190,Computers
89191,Nelson Century 89191,Clark89191,Yes,Yes,Rest of North Island,2015-06-21 08:00:00.000,89191,Entertainment
89192,Tom 89192,Thomson89192,No,None,South Island,NULL,89192,Pharmaceutical Products
89193,Jackie Sales 89193,Taylor89193,Yes,No,Rest of North Island,2015-10-26 08:00:00.000,89193,Healthcare
89194,Helen Park 89194,Davis89194,Yes,No,South Island,2016-11-28 08:00:00.000,89194,Entertainment
89195,Stephan 89195,Walker89195,No,None,Rest of North Island,NULL,89195,Shipping Containers
89196,Kelvin 89196,Burn89196,No,None,South Island,NULL,89196,Entertainment
89197,Tom 89197,Thomson89197,Yes,Yes,South Island,2016-08-29 08:00:00.000,89197,Entertainment
89198,Stephan 89198,Walker89198,Yes,Yes,Rest of North Island,2015-10-01 08:00:00.000,89198,Computers
89199,John 89199,Dong89199,No,None,South Island,NULL,89199,Computers
89200,John 89200,Dong89200,No,None,Auckland,NULL,89200,Computers
89201,Tracy89201,Thomas89201,No,None,Rest of North Island,NULL,89201,Retail
89202,Stephan 89202,Walker89202,No,None,Rest of North Island,NULL,89202,Entertainment
89203,Nelson Century 89203,Clark89203,No,None,South Island,NULL,89203,Shipping Containers
89204,Helen Park 89204,Davis89204,No,None,South Island,NULL,89204,Computers
89205,Steven 89205,Williams89205,No,None,South Island,NULL,89205,Banking
89206,Jackie Sales 89206,Taylor89206,No,None,South Island,NULL,89206,Retail
89207,Tracy89207,Thomas89207,No,None,Auckland,NULL,89207,Insurance
89208,Tracy89208,Thomas89208,Yes,No,Auckland,2015-07-09 08:00:00.000,89208,Pharmaceutical Products
89209,Tom 89209,Thomson89209,Yes,No,Rest of North Island,2016-06-10 08:00:00.000,89209,Shipping Containers
89210,Tracy89210,Thomas89210,No,None,South Island,NULL,89210,Shipping Containers
89211,Tom 89211,Thomson89211,No,None,South Island,NULL,89211,Healthcare
89212,Jackie Sales 89212,Taylor89212,No,None,Rest of North Island,NULL,89212,Retail
89213,Jackie Sales 89213,Taylor89213,No,None,South Island,NULL,89213,Entertainment
89214,Bella 89214,Smith89214,Yes,Yes,South Island,2016-10-26 08:00:00.000,89214,Insurance
89215,Tom 89215,Thomson89215,No,None,Auckland,NULL,89215,Insurance
89216,Jackie Sales 89216,Taylor89216,Yes,Yes,South Island,2015-12-12 08:00:00.000,89216,Healthcare
89217,Bella 89217,Smith89217,Yes,No,Auckland,2015-07-19 08:00:00.000,89217,Real Estate
89218,Tom 89218,Thomson89218,Yes,Yes,Auckland,2016-07-24 08:00:00.000,89218,Insurance
89219,Nelson Century 89219,Clark89219,No,None,Rest of North Island,NULL,89219,Pharmaceutical Products
89220,Jackie Sales 89220,Taylor89220,Yes,Yes,Rest of North Island,2016-10-12 08:00:00.000,89220,Banking
89221,John 89221,Dong89221,No,None,South Island,NULL,89221,Retail
89222,John 89222,Dong89222,Yes,Yes,Rest of North Island,2015-05-01 08:00:00.000,89222,Shipping Containers
89223,Nelson Century 89223,Clark89223,No,None,Auckland,NULL,89223,Healthcare
89224,Bella 89224,Smith89224,No,None,Rest of North Island,NULL,89224,Retail
89225,Kelvin 89225,Burn89225,Yes,Yes,Auckland,2016-02-23 08:00:00.000,89225,Retail
89226,Bella 89226,Smith89226,Yes,Yes,Rest of North Island,2015-11-21 08:00:00.000,89226,Healthcare
89227,Kelvin 89227,Burn89227,No,None,South Island,NULL,89227,Real Estate
89228,Helen Park 89228,Davis89228,No,None,Auckland,NULL,89228,Retail
89229,Tom 89229,Thomson89229,No,None,Auckland,NULL,89229,Pharmaceutical Products
89230,Jackie Sales 89230,Taylor89230,No,None,Auckland,NULL,89230,Computers
89231,Bella 89231,Smith89231,Yes,No,Auckland,2015-02-21 08:00:00.000,89231,Healthcare
89232,Kelvin 89232,Burn89232,Yes,Yes,South Island,2015-09-23 08:00:00.000,89232,Healthcare
89233,Helen Park 89233,Davis89233,Yes,Yes,South Island,2016-02-23 08:00:00.000,89233,Retail
89234,John 89234,Dong89234,Yes,Yes,Rest of North Island,2016-04-07 08:00:00.000,89234,Retail
89235,Jackie Sales 89235,Taylor89235,Yes,Yes,Rest of North Island,2016-08-10 08:00:00.000,89235,Healthcare
89236,Tom 89236,Thomson89236,No,None,Auckland,NULL,89236,Shipping Containers
89237,Steven 89237,Williams89237,No,None,Rest of North Island,NULL,89237,Shipping Containers
89238,John 89238,Dong89238,No,None,South Island,NULL,89238,Real Estate
89239,Jackie Sales 89239,Taylor89239,No,None,Auckland,NULL,89239,Banking
89240,Steven 89240,Williams89240,No,None,Rest of North Island,NULL,89240,Retail
89241,Tom 89241,Thomson89241,No,None,South Island,NULL,89241,Retail
89242,Kelvin 89242,Burn89242,Yes,Yes,Auckland,2015-08-18 08:00:00.000,89242,Insurance
89243,Jackie Sales 89243,Taylor89243,Yes,Yes,South Island,2015-01-30 08:00:00.000,89243,Retail
89244,Nelson Century 89244,Clark89244,No,None,Auckland,NULL,89244,Retail
89245,Kelvin 89245,Burn89245,No,None,South Island,NULL,89245,Real Estate
89246,Jackie Sales 89246,Taylor89246,No,None,South Island,NULL,89246,Entertainment
89247,Tracy89247,Thomas89247,Yes,Yes,Auckland,2015-09-03 08:00:00.000,89247,Shipping Containers
89248,Kelvin 89248,Burn89248,Yes,Yes,South Island,2015-04-10 08:00:00.000,89248,Entertainment
89249,Bella 89249,Smith89249,Yes,Yes,Auckland,2015-03-03 08:00:00.000,89249,Retail
89250,John 89250,Dong89250,Yes,Yes,South Island,2016-11-25 08:00:00.000,89250,Entertainment
89251,Bella 89251,Smith89251,Yes,No,South Island,2016-09-11 08:00:00.000,89251,Healthcare
89252,Jackie Sales 89252,Taylor89252,Yes,No,Rest of North Island,2015-03-06 08:00:00.000,89252,Pharmaceutical Products
89253,John 89253,Dong89253,Yes,Yes,Rest of North Island,2016-12-05 08:00:00.000,89253,Healthcare
89254,Tom 89254,Thomson89254,No,None,Auckland,NULL,89254,Shipping Containers
89255,Nelson Century 89255,Clark89255,Yes,No,South Island,2015-02-13 08:00:00.000,89255,Tax Agent
89256,Nelson Century 89256,Clark89256,Yes,Yes,Auckland,2016-10-05 08:00:00.000,89256,Shipping Containers
89257,Steven 89257,Williams89257,Yes,No,Auckland,2015-01-08 08:00:00.000,89257,Tax Agent
89258,Tracy89258,Thomas89258,No,None,Rest of North Island,NULL,89258,Retail
89259,Helen Park 89259,Davis89259,No,None,Rest of North Island,NULL,89259,Retail
89260,Helen Park 89260,Davis89260,Yes,No,Auckland,2016-07-14 08:00:00.000,89260,Pharmaceutical Products
89261,John 89261,Dong89261,Yes,Yes,Rest of North Island,2015-06-17 08:00:00.000,89261,Healthcare
89262,Kelvin 89262,Burn89262,No,None,Rest of North Island,NULL,89262,Healthcare
89263,Kelvin 89263,Burn89263,No,None,Auckland,NULL,89263,Computers
89264,Tracy89264,Thomas89264,Yes,Yes,Rest of North Island,2015-07-06 08:00:00.000,89264,Entertainment
89265,Kelvin 89265,Burn89265,No,None,South Island,NULL,89265,Shipping Containers
89266,Bella 89266,Smith89266,No,None,Auckland,NULL,89266,Entertainment
89267,Stephan 89267,Walker89267,No,None,South Island,NULL,89267,Banking
89268,Stephan 89268,Walker89268,No,None,South Island,NULL,89268,Shipping Containers
89269,Tracy89269,Thomas89269,No,None,Rest of North Island,NULL,89269,Shipping Containers
89270,John 89270,Dong89270,No,None,Auckland,NULL,89270,Pharmaceutical Products
89271,Kelvin 89271,Burn89271,Yes,Yes,Rest of North Island,2015-06-06 08:00:00.000,89271,Computers
89272,John 89272,Dong89272,Yes,No,Rest of North Island,2016-06-04 08:00:00.000,89272,Real Estate
89273,Helen Park 89273,Davis89273,Yes,No,Rest of North Island,2016-03-20 08:00:00.000,89273,Entertainment
89274,Steven 89274,Williams89274,Yes,No,Auckland,2016-11-13 08:00:00.000,89274,Real Estate
89275,Bella 89275,Smith89275,No,None,Auckland,NULL,89275,Tax Agent
89276,Steven 89276,Williams89276,No,None,Rest of North Island,NULL,89276,Real Estate
89277,Jackie Sales 89277,Taylor89277,No,None,South Island,NULL,89277,Insurance
89278,John 89278,Dong89278,Yes,Yes,South Island,2016-06-02 08:00:00.000,89278,Tax Agent
89279,Stephan 89279,Walker89279,No,None,South Island,NULL,89279,Entertainment
89280,Nelson Century 89280,Clark89280,Yes,Yes,South Island,2015-06-27 08:00:00.000,89280,Insurance
89281,Nelson Century 89281,Clark89281,Yes,No,South Island,2015-06-07 08:00:00.000,89281,Retail
89282,Helen Park 89282,Davis89282,Yes,Yes,South Island,2016-11-22 08:00:00.000,89282,Entertainment
89283,Jackie Sales 89283,Taylor89283,Yes,No,Auckland,2015-03-16 08:00:00.000,89283,Shipping Containers
89284,Stephan 89284,Walker89284,No,None,Auckland,NULL,89284,Shipping Containers
89285,Bella 89285,Smith89285,No,None,Rest of North Island,NULL,89285,Real Estate
89286,Stephan 89286,Walker89286,No,None,Rest of North Island,NULL,89286,Insurance
89287,Kelvin 89287,Burn89287,No,None,Auckland,NULL,89287,Tax Agent
89288,Tracy89288,Thomas89288,No,None,Rest of North Island,NULL,89288,Tax Agent
89289,John 89289,Dong89289,Yes,Yes,Rest of North Island,2015-09-15 08:00:00.000,89289,Pharmaceutical Products
89290,John 89290,Dong89290,No,None,Rest of North Island,NULL,89290,Shipping Containers
89291,Stephan 89291,Walker89291,Yes,Yes,South Island,2016-03-28 08:00:00.000,89291,Real Estate
89292,Jackie Sales 89292,Taylor89292,Yes,Yes,Auckland,2016-07-19 08:00:00.000,89292,Pharmaceutical Products
89293,John 89293,Dong89293,Yes,Yes,Auckland,2015-06-19 08:00:00.000,89293,Entertainment
89294,Helen Park 89294,Davis89294,No,None,South Island,NULL,89294,Healthcare
89295,Nelson Century 89295,Clark89295,No,None,Auckland,NULL,89295,Pharmaceutical Products
89296,Helen Park 89296,Davis89296,Yes,No,Rest of North Island,2016-06-17 08:00:00.000,89296,Computers
89297,Tracy89297,Thomas89297,No,None,Rest of North Island,NULL,89297,Pharmaceutical Products
89298,Jackie Sales 89298,Taylor89298,Yes,Yes,Rest of North Island,2015-06-24 08:00:00.000,89298,Healthcare
89299,Tracy89299,Thomas89299,Yes,Yes,Auckland,2015-03-20 08:00:00.000,89299,Tax Agent
89300,Kelvin 89300,Burn89300,No,None,South Island,NULL,89300,Shipping Containers
89301,Tracy89301,Thomas89301,No,None,South Island,NULL,89301,Insurance
89302,Stephan 89302,Walker89302,Yes,Yes,Rest of North Island,2016-02-25 08:00:00.000,89302,Insurance
89303,Helen Park 89303,Davis89303,No,None,Rest of North Island,NULL,89303,Pharmaceutical Products
89304,Helen Park 89304,Davis89304,No,None,South Island,NULL,89304,Shipping Containers
89305,Kelvin 89305,Burn89305,No,None,Auckland,NULL,89305,Pharmaceutical Products
89306,Tom 89306,Thomson89306,Yes,Yes,South Island,2016-11-11 08:00:00.000,89306,Banking
89307,Kelvin 89307,Burn89307,No,None,South Island,NULL,89307,Banking
89308,Kelvin 89308,Burn89308,Yes,Yes,Rest of North Island,2016-12-08 08:00:00.000,89308,Pharmaceutical Products
89309,Tracy89309,Thomas89309,Yes,No,South Island,2015-10-25 08:00:00.000,89309,Tax Agent
89310,Nelson Century 89310,Clark89310,No,None,Rest of North Island,NULL,89310,Real Estate
89311,Steven 89311,Williams89311,No,None,Auckland,NULL,89311,Entertainment
89312,Jackie Sales 89312,Taylor89312,Yes,No,Rest of North Island,2016-06-29 08:00:00.000,89312,Pharmaceutical Products
89313,John 89313,Dong89313,Yes,Yes,Rest of North Island,2016-05-20 08:00:00.000,89313,Computers
89314,John 89314,Dong89314,No,None,Auckland,NULL,89314,Banking
89315,Bella 89315,Smith89315,No,None,Rest of North Island,NULL,89315,Real Estate
89316,Tracy89316,Thomas89316,No,None,Rest of North Island,NULL,89316,Entertainment
89317,Jackie Sales 89317,Taylor89317,No,None,Auckland,NULL,89317,Pharmaceutical Products
89318,Helen Park 89318,Davis89318,No,None,Rest of North Island,NULL,89318,Banking
89319,Tom 89319,Thomson89319,No,None,Rest of North Island,NULL,89319,Healthcare
89320,Steven 89320,Williams89320,No,None,Rest of North Island,NULL,89320,Tax Agent
89321,Steven 89321,Williams89321,No,None,South Island,NULL,89321,Pharmaceutical Products
89322,Jackie Sales 89322,Taylor89322,Yes,Yes,South Island,2016-10-08 08:00:00.000,89322,Healthcare
89323,Tracy89323,Thomas89323,No,None,Auckland,NULL,89323,Real Estate
89324,Nelson Century 89324,Clark89324,Yes,No,Auckland,2015-08-15 08:00:00.000,89324,Banking
89325,Jackie Sales 89325,Taylor89325,Yes,Yes,Auckland,2015-04-19 08:00:00.000,89325,Tax Agent
89326,Tom 89326,Thomson89326,Yes,No,Auckland,2015-11-16 08:00:00.000,89326,Pharmaceutical Products
89327,Tom 89327,Thomson89327,No,None,South Island,NULL,89327,Entertainment
89328,Stephan 89328,Walker89328,No,None,South Island,NULL,89328,Retail
89329,Steven 89329,Williams89329,Yes,Yes,Auckland,2016-01-12 08:00:00.000,89329,Insurance
89330,Tracy89330,Thomas89330,Yes,No,Rest of North Island,2016-02-27 08:00:00.000,89330,Shipping Containers
89331,Tracy89331,Thomas89331,Yes,Yes,Rest of North Island,2016-12-31 08:00:00.000,89331,Banking
89332,Tom 89332,Thomson89332,Yes,Yes,South Island,2016-01-13 08:00:00.000,89332,Tax Agent
89333,Stephan 89333,Walker89333,Yes,No,Rest of North Island,2015-11-27 08:00:00.000,89333,Banking
89334,John 89334,Dong89334,No,None,Auckland,NULL,89334,Entertainment
89335,Steven 89335,Williams89335,No,None,South Island,NULL,89335,Insurance
89336,Helen Park 89336,Davis89336,No,None,Rest of North Island,NULL,89336,Shipping Containers
89337,John 89337,Dong89337,Yes,Yes,Auckland,2016-01-15 08:00:00.000,89337,Pharmaceutical Products
89338,Tom 89338,Thomson89338,Yes,No,Rest of North Island,2016-06-14 08:00:00.000,89338,Pharmaceutical Products
89339,Jackie Sales 89339,Taylor89339,Yes,No,South Island,2015-03-13 08:00:00.000,89339,Retail
89340,Nelson Century 89340,Clark89340,No,None,South Island,NULL,89340,Tax Agent
89341,Tracy89341,Thomas89341,No,None,Rest of North Island,NULL,89341,Insurance
89342,Bella 89342,Smith89342,No,None,Auckland,NULL,89342,Tax Agent
89343,Steven 89343,Williams89343,Yes,No,Auckland,2015-03-22 08:00:00.000,89343,Insurance
89344,Stephan 89344,Walker89344,Yes,Yes,Rest of North Island,2015-06-30 08:00:00.000,89344,Real Estate
89345,Jackie Sales 89345,Taylor89345,Yes,No,Rest of North Island,2015-09-28 08:00:00.000,89345,Pharmaceutical Products
89346,Bella 89346,Smith89346,No,None,Rest of North Island,NULL,89346,Banking
89347,Jackie Sales 89347,Taylor89347,No,None,South Island,NULL,89347,Banking
89348,Jackie Sales 89348,Taylor89348,No,None,Rest of North Island,NULL,89348,Healthcare
89349,Stephan 89349,Walker89349,No,None,Rest of North Island,NULL,89349,Insurance
89350,Helen Park 89350,Davis89350,Yes,Yes,Auckland,2016-05-02 08:00:00.000,89350,Retail
89351,Steven 89351,Williams89351,Yes,Yes,Auckland,2015-05-03 08:00:00.000,89351,Healthcare
89352,Helen Park 89352,Davis89352,Yes,Yes,Rest of North Island,2016-01-01 08:00:00.000,89352,Banking
89353,Tracy89353,Thomas89353,No,None,South Island,NULL,89353,Pharmaceutical Products
89354,John 89354,Dong89354,No,None,South Island,NULL,89354,Retail
